percentage,region,adlib_id
0.005326,Chiayi,474362493731466
0.051842,Changhua,474362493731466
0.145462,New Taipei City,474362493731466
0.178026,Taichung,474362493731466
0.098054,Taoyuan City,474362493731466
0.063039,Tainan,474362493731466
0.093257,Taipei,474362493731466
0.034833,Hsinchu City,474362493731466
0.025111,Unknown,422379182177754
2.79e-4,Lienchiang,422379182177754
0.016103,Keelung City,422379182177754
0.029325,Yunlin,422379182177754
0.012706,Yilan,422379182177754
0.01204,Taitung,422379182177754
0.033647,Pingtung,422379182177754
0.006471,Penghu,422379182177754
0.022639,Nantou,422379182177754
0.0261,Miaoli,422379182177754
0.00445,Kinmen,422379182177754
0.111689,Kaohsiung,422379182177754
0.016619,Hualien,422379182177754
0.010427,Hsinchu,422379182177754
0.005353,Chiayi,422379182177754
0.052222,Changhua,422379182177754
0.148883,New Taipei City,422379182177754
0.177284,Taichung,422379182177754
0.095823,Taoyuan City,422379182177754
0.064606,Tainan,422379182177754
0.094683,Taipei,422379182177754
0.033539,Hsinchu City,422379182177754
1,Tainan,1796205420551866
0.07704,Tainan,841321276600025
0.029602,Hsinchu,841321276600025
0.00759,Yilan,841321276600025
0.067173,Kaohsiung,841321276600025
0.234915,Taipei,841321276600025
0.173435,Taoyuan City,841321276600025
0.152182,Taichung,841321276600025
0.145351,New Taipei City,841321276600025
0.079696,Pingtung,841321276600025
0.016698,Keelung City,841321276600025
0.016319,Hsinchu City,841321276600025
0.996215,Penghu,243639754073434
0.003785,Yunlin,243639754073434
0.013453,Unknown,186964066557153
2.76e-4,Lienchiang,186964066557153
0.014005,Keelung City,186964066557153
0.014143,Yunlin,186964066557153
0.011107,Yilan,186964066557153
0.007934,Taitung,186964066557153
0.016281,Pingtung,186964066557153
0.002898,Penghu,186964066557153
0.0089,Nantou,186964066557153
0.008279,Miaoli,186964066557153
0.001518,Kinmen,186964066557153
0.095757,Kaohsiung,186964066557153
0.012211,Hualien,186964066557153
0.005933,Hsinchu,186964066557153
0.001725,Chiayi,186964066557153
0.015868,Changhua,186964066557153
0.162677,New Taipei City,186964066557153
0.112177,Taichung,186964066557153
0.089272,Taoyuan City,186964066557153
0.077682,Tainan,186964066557153
0.289341,Taipei,186964066557153
0.038565,Hsinchu City,186964066557153
0.01001,Unknown,926843488118099
4e-4,Lienchiang,926843488118099
0.011211,Keelung City,926843488118099
0.013413,Yunlin,926843488118099
0.012813,Yilan,926843488118099
0.008408,Taitung,926843488118099
0.017017,Pingtung,926843488118099
0.001802,Penghu,926843488118099
0.008008,Nantou,926843488118099
0.007007,Miaoli,926843488118099
0.001201,Kinmen,926843488118099
0.080881,Kaohsiung,926843488118099
0.018018,Hualien,926843488118099
0.007207,Hsinchu,926843488118099
0.002402,Chiayi,926843488118099
0.015816,Changhua,926843488118099
0.16957,New Taipei City,926843488118099
0.113714,Taichung,926843488118099
0.088288,Taoyuan City,926843488118099
0.063864,Tainan,926843488118099
0.310711,Taipei,926843488118099
0.038238,Hsinchu City,926843488118099
0.001823,Kinmen,153461526595585
0.008023,Hsinchu,153461526595585
0.012764,Keelung City,153461526595585
0.012035,Yunlin,153461526595585
0.015317,Yilan,153461526595585
0.012764,Taitung,153461526595585
0.022611,Pingtung,153461526595585
0.002918,Penghu,153461526595585
0.006929,Miaoli,153461526595585
0.021517,Hualien,153461526595585
0.001094,Chiayi,153461526595585
0.007659,Nantou,153461526595585
0.018964,Changhua,153461526595585
0.173231,New Taipei City,153461526595585
0.122174,Taichung,153461526595585
0.088986,Taoyuan City,153461526595585
0.076586,Tainan,153461526595585
0.257841,Taipei,153461526595585
0.078045,Kaohsiung,153461526595585
0.016776,Unknown,153461526595585
0.04194,Hsinchu City,153461526595585
0.02521,Unknown,412686766698234
0.028498,Miaoli,412686766698234
0.032152,Hsinchu City,412686766698234
0.02046,Keelung City,412686766698234
0.024479,Yunlin,412686766698234
0.010961,Yilan,412686766698234
0.009134,Taitung,412686766698234
0.025575,Pingtung,412686766698234
0.004019,Penghu,412686766698234
0.018268,Nantou,412686766698234
0.003654,Kinmen,412686766698234
0.126416,Kaohsiung,412686766698234
0.013518,Hualien,412686766698234
0.007673,Hsinchu,412686766698234
0.002558,Chiayi,412686766698234
0.047132,Changhua,412686766698234
0.158202,New Taipei City,412686766698234
0.152722,Taichung,412686766698234
0.101571,Taoyuan City,412686766698234
0.065765,Tainan,412686766698234
0.121666,Taipei,412686766698234
3.65e-4,Lienchiang,412686766698234
0.028279,Unknown,224848232684718
0.00106,Lienchiang,224848232684718
0.015553,Keelung City,224848232684718
0.022269,Yunlin,224848232684718
0.010958,Yilan,224848232684718
0.013786,Taitung,224848232684718
0.022623,Pingtung,224848232684718
0.008837,Penghu,224848232684718
0.014846,Nantou,224848232684718
0.024037,Miaoli,224848232684718
0.002828,Kinmen,224848232684718
0.116296,Kaohsiung,224848232684718
0.014846,Hualien,224848232684718
0.008484,Hsinchu,224848232684718
0.003181,Chiayi,224848232684718
0.043478,Changhua,224848232684718
0.156592,New Taipei City,224848232684718
0.149523,Taichung,224848232684718
0.111347,Taoyuan City,224848232684718
0.062213,Tainan,224848232684718
0.13609,Taipei,224848232684718
0.032874,Hsinchu City,224848232684718
0.022599,Unknown,674921277011449
0.002825,Kinmen,674921277011449
0.018008,Keelung City,674921277011449
0.025071,Yunlin,674921277011449
0.013065,Yilan,674921277011449
0.010945999999999999,Taitung,674921277011449
0.033898,Pingtung,674921277011449
0.008475,Penghu,674921277011449
0.026483,Nantou,674921277011449
0.024718,Miaoli,674921277011449
0.022952,Hualien,674921277011449
0.137712,Kaohsiung,674921277011449
0.00459,Hsinchu,674921277011449
0.002472,Chiayi,674921277011449
0.049082,Changhua,674921277011449
0.176201,New Taipei City,674921277011449
0.108757,Taichung,674921277011449
0.10346,Taoyuan City,674921277011449
0.053672,Tainan,674921277011449
0.125706,Taipei,674921277011449
0.029308,Hsinchu City,674921277011449
0.019473,Unknown,422559388960460
0.020619,Miaoli,422559388960460
0.03551,Hsinchu City,422559388960460
0.021764,Keelung City,422559388960460
0.028637,Yunlin,422559388960460
0.008018,Yilan,422559388960460
0.017182,Taitung,422559388960460
0.0252,Pingtung,422559388960460
0.004582,Penghu,422559388960460
0.021764,Nantou,422559388960460
0.0252,Hualien,422559388960460
0.130584,Kaohsiung,422559388960460
0.005727,Hsinchu,422559388960460
0.001145,Chiayi,422559388960460
0.043528,Changhua,422559388960460
0.167239,New Taipei City,422559388960460
0.12142,Taichung,422559388960460
0.114548,Taoyuan City,422559388960460
0.056128,Tainan,422559388960460
0.130584,Taipei,422559388960460
0.001145,Kinmen,422559388960460
0.034124,Unknown,460572411795918
0.035442,Yunlin,460572411795918
0.002196,Chiayi,460572411795918
0.042199,Changhua,460572411795918
0.143287,New Taipei City,460572411795918
0.129502,Taichung,460572411795918
0.093148,Taoyuan City,460572411795918
0.106088,Taipei,460572411795918
0.131124,Kaohsiung,460572411795918
0.038381,Hsinchu City,460572411795918
0.015744,Keelung City,460572411795918
0.016555,Yilan,460572411795918
6.8e-5,Taiwan,460572411795918
0.012602,Taitung,460572411795918
0.04078,Pingtung,460572411795918
0.003818,Penghu,460572411795918
0.019832,Nantou,460572411795918
3.38e-4,Lienchiang,460572411795918
0.002906,Kinmen,460572411795918
0.017805,Hualien,460572411795918
0.004764,Hsinchu,460572411795918
0.091121,Tainan,460572411795918
0.018177,Miaoli,460572411795918
0.078332,Kaohsiung,254241366295134
0.232412,Taipei,254241366295134
0.088301,Tainan,254241366295134
0.176524,Taoyuan City,254241366295134
0.127195,Taichung,254241366295134
0.138869,New Taipei City,254241366295134
0.028951,Hsinchu,254241366295134
0.082412,Pingtung,254241366295134
0.01516,Yilan,254241366295134
0.017071,Keelung City,254241366295134
0.014669,Hsinchu City,254241366295134
1.03e-4,Miaoli,254241366295134
0.03055,Unknown,222124086321908
4.13e-4,Lienchiang,222124086321908
0.010852,Keelung City,222124086321908
0.033498,Yunlin,222124086321908
0.020199,Yilan,222124086321908
0.017427,Taitung,222124086321908
0.037096,Pingtung,222124086321908
0.004777,Penghu,222124086321908
0.023148,Nantou,222124086321908
0.02132,Miaoli,222124086321908
0.004394,Kinmen,222124086321908
0.126091,Kaohsiung,222124086321908
0.029665,Hualien,222124086321908
0.005632,Hsinchu,222124086321908
0.00345,Chiayi,222124086321908
0.048655,Changhua,222124086321908
0.112762,New Taipei City,222124086321908
0.131458,Taichung,222124086321908
0.093831,Taoyuan City,222124086321908
0.093861,Tainan,222124086321908
0.108575,Taipei,222124086321908
0.042345,Hsinchu City,222124086321908
1,Penghu,126178719405816
3.7e-5,Miaoli,441525540493584
0.117948,Kaohsiung,441525540493584
0.2505,Taipei,441525540493584
0.088813,Tainan,441525540493584
0.172029,Taoyuan City,441525540493584
0.124917,Taichung,441525540493584
0.154385,New Taipei City,441525540493584
1.48e-4,Chiayi,441525540493584
0.031174,Hsinchu,441525540493584
0.011157,Pingtung,441525540493584
0.014234,Yilan,441525540493584
0.01909,Keelung City,441525540493584
0.015568,Hsinchu City,441525540493584
0.011876,Unknown,149981146962261
1.58e-4,Lienchiang,149981146962261
0.010293,Keelung City,149981146962261
0.01156,Yunlin,149981146962261
0.010135,Yilan,149981146962261
0.008551,Taitung,149981146962261
0.014568,Pingtung,149981146962261
0.0019,Penghu,149981146962261
0.007918,Nantou,149981146962261
0.007759,Miaoli,149981146962261
9.5e-4,Kinmen,149981146962261
0.081552,Kaohsiung,149981146962261
0.014093,Hualien,149981146962261
0.008234,Hsinchu,149981146962261
7.92e-4,Chiayi,149981146962261
0.01536,Changhua,149981146962261
0.180523,New Taipei City,149981146962261
0.113856,Taichung,149981146962261
0.085511,Taoyuan City,149981146962261
0.071101,Tainan,149981146962261
0.305305,Taipei,149981146962261
0.038005,Hsinchu City,149981146962261
0.024735,Unknown,451059199414323
0.007067,Hualien,451059199414323
0.014134,Keelung City,451059199414323
0.003534,Yunlin,451059199414323
0.007067,Yilan,451059199414323
0.007067,Taitung,451059199414323
0.021201,Pingtung,451059199414323
0.014134,Miaoli,451059199414323
0.010601,Hsinchu,451059199414323
0.077739,Kaohsiung,451059199414323
0.003534,Changhua,451059199414323
0.176678,New Taipei City,451059199414323
0.088339,Taichung,451059199414323
0.077739,Taoyuan City,451059199414323
0.074205,Tainan,451059199414323
0.35689,Taipei,451059199414323
0.035336,Hsinchu City,451059199414323
0.00292,Kinmen,261530052245658
0.009595,Hualien,261530052245658
0.005841,Keelung City,261530052245658
0.020859,Yunlin,261530052245658
0.012933,Yilan,261530052245658
0.007927,Taitung,261530052245658
0.020442,Pingtung,261530052245658
0.004172,Penghu,261530052245658
0.009178,Nantou,261530052245658
0.006675,Miaoli,261530052245658
0.005423,Hsinchu,261530052245658
0.012098,Unknown,261530052245658
8.34e-4,Chiayi,261530052245658
0.01335,Changhua,261530052245658
0.169796,New Taipei City,261530052245658
0.12015,Taichung,261530052245658
0.09053,Taoyuan City,261530052245658
0.073425,Tainan,261530052245658
0.287443,Taipei,261530052245658
0.089695,Kaohsiung,261530052245658
0.036713,Hsinchu City,261530052245658
6.8e-5,Taiwan,750669845832891
0.001315,Chiayi,750669845832891
0.01254,Keelung City,750669845832891
0.014655,Yunlin,750669845832891
0.011022,Yilan,750669845832891
0.018844,Pingtung,750669845832891
0.009205,Nantou,750669845832891
0.008473,Miaoli,750669845832891
0.001695,Kinmen,750669845832891
0.012052,Hualien,750669845832891
0.006873,Hsinchu,750669845832891
0.017922,Changhua,750669845832891
2.17e-4,Lienchiang,750669845832891
0.159617,New Taipei City,750669845832891
0.12521,Taichung,750669845832891
0.09388,Taoyuan City,750669845832891
0.079537,Tainan,750669845832891
0.258812,Taipei,750669845832891
0.098558,Kaohsiung,750669845832891
0.016553,Unknown,750669845832891
0.007917,Taitung,750669845832891
0.002088,Penghu,750669845832891
0.042948,Hsinchu City,750669845832891
0.01004,Unknown,756649258585862
0.001004,Lienchiang,756649258585862
0.026104,Keelung City,756649258585862
0.011044,Yunlin,756649258585862
0.009036,Yilan,756649258585862
0.008032,Taitung,756649258585862
0.019076,Pingtung,756649258585862
0.001004,Penghu,756649258585862
0.012048,Nantou,756649258585862
0.016064,Miaoli,756649258585862
0.003012,Kinmen,756649258585862
0.094378,Kaohsiung,756649258585862
0.013052,Hualien,756649258585862
0.00502,Hsinchu,756649258585862
0.001004,Chiayi,756649258585862
0.01506,Changhua,756649258585862
0.167671,New Taipei City,756649258585862
0.115462,Taichung,756649258585862
0.073293,Taoyuan City,756649258585862
0.075301,Tainan,756649258585862
0.295181,Taipei,756649258585862
0.028112,Hsinchu City,756649258585862
1,Taipei,879618139557993
0.077778,Kaohsiung,1070863660099906
0.262963,Taipei,1070863660099906
0.051852,Tainan,1070863660099906
0.162963,Taoyuan City,1070863660099906
0.155556,Taichung,1070863660099906
0.125926,New Taipei City,1070863660099906
0.022222,Hsinchu,1070863660099906
0.103704,Pingtung,1070863660099906
0.011111,Yilan,1070863660099906
0.022222,Keelung City,1070863660099906
0.003704,Hsinchu City,1070863660099906
1.61e-4,Miaoli,439549610827757
0.083548,Kaohsiung,439549610827757
0.243573,Taipei,439549610827757
0.085154,Tainan,439549610827757
0.157937,Taoyuan City,439549610827757
0.146048,Taichung,439549610827757
0.129017,New Taipei City,439549610827757
0.02876,Hsinchu,439549610827757
0.074711,Pingtung,439549610827757
0.015103,Yilan,439549610827757
0.022333,Keelung City,439549610827757
0.013657,Hsinchu City,439549610827757
1,Penghu,4299363563424975
0.152,Kaohsiung,874920396641217
0.272,Taipei,874920396641217
0.04,Tainan,874920396641217
0.184,Taoyuan City,874920396641217
0.152,Taichung,874920396641217
0.128,New Taipei City,874920396641217
0.048,Hsinchu,874920396641217
0.008,Yilan,874920396641217
0.008,Keelung City,874920396641217
0.008,Hsinchu City,874920396641217
0.004163,Chiayi,336041494369170
0.004063,Kinmen,336041494369170
0.01219,Keelung City,336041494369170
0.022597,Yunlin,336041494369170
0.020317,Yilan,336041494369170
0.019623,Taitung,336041494369170
0.037166,Pingtung,336041494369170
0.006541,Penghu,336041494369170
0.020119,Nantou,336041494369170
0.016452,Miaoli,336041494369170
0.027552,Hualien,336041494369170
4.96e-4,Lienchiang,336041494369170
0.006442,Hsinchu,336041494369170
0.039247,Changhua,336041494369170
0.124678,New Taipei City,336041494369170
0.13558,Taichung,336041494369170
0.085332,Taoyuan City,336041494369170
0.083944,Tainan,336041494369170
0.147968,Taipei,336041494369170
0.116947,Kaohsiung,336041494369170
0.026065,Unknown,336041494369170
0.042517,Hsinchu City,336041494369170
0.064084,Kaohsiung,269262044612064
0.236859,Taipei,269262044612064
0.086492,Tainan,269262044612064
0.167539,Taoyuan City,269262044612064
0.151414,Taichung,269262044612064
0.139895,New Taipei City,269262044612064
0.034555,Hsinchu,269262044612064
0.071204,Pingtung,269262044612064
0.015288,Yilan,269262044612064
0.019058,Keelung City,269262044612064
0.013613,Hsinchu City,269262044612064
7.43e-4,Lienchiang,1387452338300192
7.43e-4,Kinmen,1387452338300192
0.017088,Keelung City,1387452338300192
0.010401,Yunlin,1387452338300192
0.014116,Yilan,1387452338300192
0.006686,Taitung,1387452338300192
0.018574,Pingtung,1387452338300192
0.002229,Penghu,1387452338300192
0.007429,Nantou,1387452338300192
0.006686,Miaoli,1387452338300192
0.020802,Hualien,1387452338300192
0.014116,Unknown,1387452338300192
0.005944,Hsinchu,1387452338300192
0.001486,Chiayi,1387452338300192
0.014859,Changhua,1387452338300192
0.179792,New Taipei City,1387452338300192
0.109955,Taichung,1387452338300192
0.089153,Taoyuan City,1387452338300192
0.074294,Tainan,1387452338300192
0.268202,Taipei,1387452338300192
0.097325,Kaohsiung,1387452338300192
0.039376,Hsinchu City,1387452338300192
0.015234,Unknown,2201326693336116
0.003264,Kinmen,2201326693336116
0.013058,Keelung City,2201326693336116
0.013058,Yunlin,2201326693336116
0.008705,Yilan,2201326693336116
0.009793,Taitung,2201326693336116
0.013058,Pingtung,2201326693336116
0.002176,Penghu,2201326693336116
0.010881,Nantou,2201326693336116
0.01197,Miaoli,2201326693336116
0.008705,Hualien,2201326693336116
0.095756,Kaohsiung,2201326693336116
0.003264,Hsinchu,2201326693336116
0.004353,Chiayi,2201326693336116
0.020675,Changhua,2201326693336116
0.151251,New Taipei City,2201326693336116
0.117519,Taichung,2201326693336116
0.102285,Taoyuan City,2201326693336116
0.077258,Tainan,2201326693336116
0.274211,Taipei,2201326693336116
0.043526,Hsinchu City,2201326693336116
0.025157,Changhua,249304546751447
0.012579,Miaoli,249304546751447
0.006289,Yilan,249304546751447
0.012579,Yunlin,249304546751447
0.044025,Keelung City,249304546751447
0.012579,Unknown,249304546751447
0.119497,Kaohsiung,249304546751447
0.289308,Taipei,249304546751447
0.056604,Tainan,249304546751447
0.125786,Taoyuan City,249304546751447
0.106918,Taichung,249304546751447
0.144654,New Taipei City,249304546751447
0.018868,Hualien,249304546751447
0.006289,Nantou,249304546751447
0.006289,Pingtung,249304546751447
0.012579,Hsinchu City,249304546751447
0.001961,Chiayi,251772989849014
0.133333,New Taipei City,251772989849014
0.009804,Yunlin,251772989849014
0.017647,Taitung,251772989849014
0.013725,Pingtung,251772989849014
0.005882,Nantou,251772989849014
0.005882,Miaoli,251772989849014
0.011765,Hualien,251772989849014
0.011765,Changhua,251772989849014
0.090196,Taichung,251772989849014
0.005882,Hsinchu,251772989849014
0.168627,Taoyuan City,251772989849014
0.066667,Tainan,251772989849014
0.301961,Taipei,251772989849014
0.062745,Kaohsiung,251772989849014
0.015686,Unknown,251772989849014
0.013725,Keelung City,251772989849014
0.013725,Yilan,251772989849014
0.001961,Penghu,251772989849014
0.047059,Hsinchu City,251772989849014
0.015267,Yilan,4282922141736312
0.015267,Changhua,4282922141736312
0.007634,Hsinchu,4282922141736312
0.007634,Hualien,4282922141736312
0.022901,Kinmen,4282922141736312
0.007634,Nantou,4282922141736312
0.015267,Yunlin,4282922141736312
0.068702,Hsinchu City,4282922141736312
0.083969,Kaohsiung,4282922141736312
0.251908,Taipei,4282922141736312
0.061069,Tainan,4282922141736312
0.083969,Taoyuan City,4282922141736312
0.10687,Taichung,4282922141736312
0.206107,New Taipei City,4282922141736312
0.015267,Miaoli,4282922141736312
0.030534,Keelung City,4282922141736312
0.013549,Unknown,257311459107115
0.009354,Miaoli,257311459107115
2.52e-4,Lienchiang,257311459107115
0.040898,Hsinchu City,257311459107115
0.014052,Keelung City,257311459107115
0.016191,Yunlin,257311459107115
0.012039,Yilan,257311459107115
0.007257,Taitung,257311459107115
0.017953,Pingtung,257311459107115
0.002936,Penghu,257311459107115
0.008599,Nantou,257311459107115
0.001552,Kinmen,257311459107115
0.100252,Kaohsiung,257311459107115
0.012878,Hualien,257311459107115
0.008431,Hsinchu,257311459107115
0.001678,Chiayi,257311459107115
0.019463,Changhua,257311459107115
0.169421,New Taipei City,257311459107115
0.117701,Taichung,257311459107115
0.094631,Taoyuan City,257311459107115
0.080747,Tainan,257311459107115
0.250126,Taipei,257311459107115
4.2e-5,Taiwan,257311459107115
0.005435,Taitung,472822864099721
0.092391,Taoyuan City,472822864099721
0.016304,Keelung City,472822864099721
0.005435,Yilan,472822864099721
0.005435,Miaoli,472822864099721
0.016304,Hualien,472822864099721
0.184783,New Taipei City,472822864099721
0.081522,Taichung,472822864099721
0.059783,Tainan,472822864099721
0.005435,Nantou,472822864099721
0.347826,Taipei,472822864099721
0.01087,Unknown,472822864099721
0.005435,Yunlin,472822864099721
0.016304,Pingtung,472822864099721
0.016304,Hsinchu,472822864099721
0.021739,Changhua,472822864099721
0.054348,Kaohsiung,472822864099721
0.054348,Hsinchu City,472822864099721
0.008929,Penghu,517830869602361
0.026786,Hualien,517830869602361
0.040179,Keelung City,517830869602361
0.004464,Yunlin,517830869602361
0.022321,Yilan,517830869602361
0.022321,Pingtung,517830869602361
0.017857,Nantou,517830869602361
0.004464,Miaoli,517830869602361
0.008929,Hsinchu,517830869602361
0.102679,Kaohsiung,517830869602361
0.026786,Changhua,517830869602361
0.142857,New Taipei City,517830869602361
0.165179,Taichung,517830869602361
0.071429,Taoyuan City,517830869602361
0.040179,Tainan,517830869602361
0.25,Taipei,517830869602361
0.044643,Hsinchu City,517830869602361
0.008389,Hsinchu,1159512767802057
0.010067,Miaoli,1159512767802057
0.016779,Keelung City,1159512767802057
0.013423,Yunlin,1159512767802057
0.015101,Yilan,1159512767802057
0.005034,Taitung,1159512767802057
0.018456,Pingtung,1159512767802057
0.001678,Penghu,1159512767802057
0.015101,Nantou,1159512767802057
0.015101,Hualien,1159512767802057
0.003356,Kinmen,1159512767802057
0.02349,Changhua,1159512767802057
0.152685,New Taipei City,1159512767802057
0.104027,Taichung,1159512767802057
0.080537,Taoyuan City,1159512767802057
0.080537,Tainan,1159512767802057
0.281879,Taipei,1159512767802057
0.10906,Kaohsiung,1159512767802057
0.008389,Unknown,1159512767802057
0.036913,Hsinchu City,1159512767802057
5.81e-4,Chiayi,1503538946516755
0.001743,Kinmen,1503538946516755
0.016851,Keelung City,1503538946516755
0.012202,Yunlin,1503538946516755
0.009878,Yilan,1503538946516755
0.005811,Taitung,1503538946516755
0.016851,Pingtung,1503538946516755
0.003486,Penghu,1503538946516755
0.006973,Nantou,1503538946516755
0.008716,Miaoli,1503538946516755
0.010459,Hualien,1503538946516755
5.81e-4,Lienchiang,1503538946516755
0.010459,Hsinchu,1503538946516755
0.014526,Changhua,1503538946516755
0.163277,New Taipei City,1503538946516755
0.108658,Taichung,1503538946516755
0.092969,Taoyuan City,1503538946516755
0.069727,Tainan,1503538946516755
0.304474,Taipei,1503538946516755
0.092388,Kaohsiung,1503538946516755
0.015689,Unknown,1503538946516755
0.033701,Hsinchu City,1503538946516755
0.2,Kaohsiung,123409156287796
0.4,Taipei,123409156287796
0.2,Tainan,123409156287796
0.2,Taoyuan City,123409156287796
0.01626,Unknown,338511917521651
0.070848,Taoyuan City,338511917521651
0.006969,Keelung City,338511917521651
0.003484,Penghu,338511917521651
0.005807,Nantou,338511917521651
0.012776,Hualien,338511917521651
0.011614,Hsinchu,338511917521651
0.170732,New Taipei City,338511917521651
0.12892,Taichung,338511917521651
0.051103,Tainan,338511917521651
0.018583,Changhua,338511917521651
0.293844,Taipei,338511917521651
0.099884,Kaohsiung,338511917521651
0.001161,Kinmen,338511917521651
0.010453,Yunlin,338511917521651
0.013937,Yilan,338511917521651
0.010453,Taitung,338511917521651
0.015099,Pingtung,338511917521651
0.009292,Miaoli,338511917521651
0.04878,Hsinchu City,338511917521651
0.10154,Kaohsiung,1036436043513236
0.0011,Kinmen,1036436043513236
0.017595,Keelung City,1036436043513236
0.01283,Yunlin,1036436043513236
0.012097,Yilan,1036436043513236
0.007698,Taitung,1036436043513236
0.024927,Pingtung,1036436043513236
0.001833,Penghu,1036436043513236
0.008065,Nantou,1036436043513236
0.013196,Miaoli,1036436043513236
0.015762,Hualien,1036436043513236
0.155425,New Taipei City,1036436043513236
0.009164,Hsinchu,1036436043513236
0.0011,Chiayi,1036436043513236
0.016129,Changhua,1036436043513236
0.114736,Taichung,1036436043513236
0.093842,Taoyuan City,1036436043513236
0.075513,Tainan,1036436043513236
0.259164,Taipei,1036436043513236
0.015396,Unknown,1036436043513236
0.042889,Hsinchu City,1036436043513236
1,Taipei,196986262172964
0.166667,Kaohsiung,121226636574588
0.166667,Taipei,121226636574588
0.166667,Tainan,121226636574588
0.166667,Pingtung,121226636574588
0.166667,Taitung,121226636574588
0.166667,Hsinchu City,121226636574588
6.52e-4,Lienchiang,473666700678875
0.012545,Keelung City,473666700678875
0.020365,Pingtung,473666700678875
0.009612,Miaoli,473666700678875
0.001303,Kinmen,473666700678875
0.017758,Hualien,473666700678875
0.010264,Hsinchu,473666700678875
0.001629,Chiayi,473666700678875
0.016455,Unknown,473666700678875
0.045455,Hsinchu City,473666700678875
0.015152,Yunlin,473666700678875
0.097752,Kaohsiung,473666700678875
0.016944,Yilan,473666700678875
0.003095,Penghu,473666700678875
0.009938,Nantou,473666700678875
0.019713,Changhua,473666700678875
0.168459,New Taipei City,473666700678875
0.110134,Taichung,473666700678875
0.088302,Taoyuan City,473666700678875
0.078201,Tainan,473666700678875
0.244868,Taipei,473666700678875
0.011404,Taitung,473666700678875
0.5,Taipei,948151639054107
0.25,New Taipei City,948151639054107
0.25,Nantou,948151639054107
0.01233,Changhua,242172160871179
0.175092,New Taipei City,242172160871179
0.006165,Taitung,242172160871179
0.01233,Miaoli,242172160871179
0.011097,Hualien,242172160871179
0.04439,Hsinchu City,242172160871179
0.01233,Keelung City,242172160871179
0.01603,Yunlin,242172160871179
0.019729,Pingtung,242172160871179
0.013564,Nantou,242172160871179
0.120838,Taichung,242172160871179
0.003699,Kinmen,242172160871179
0.091245,Taoyuan City,242172160871179
0.065351,Tainan,242172160871179
0.262639,Taipei,242172160871179
0.103576,Kaohsiung,242172160871179
0.001233,Lienchiang,242172160871179
0.001233,Chiayi,242172160871179
0.004932,Penghu,242172160871179
0.009864,Hsinchu,242172160871179
0.002466,Unknown,242172160871179
0.009864,Yilan,242172160871179
1.57e-4,Lienchiang,254116369488127
0.016981,Pingtung,254116369488127
0.009906,Taitung,254116369488127
0.001887,Penghu,254116369488127
0.007495,Miaoli,254116369488127
0.001625,Kinmen,254116369488127
0.00131,Chiayi,254116369488127
0.03978,Hsinchu City,254116369488127
0.012474,Keelung City,254116369488127
0.012369,Yilan,254116369488127
0.008438,Nantou,254116369488127
0.01457,Unknown,254116369488127
0.015461,Hualien,254116369488127
0.009958,Hsinchu,254116369488127
0.017243,Changhua,254116369488127
0.173008,New Taipei City,254116369488127
0.107966,Taichung,254116369488127
0.089937,Taoyuan City,254116369488127
0.074214,Tainan,254116369488127
0.28218,Taipei,254116369488127
0.089937,Kaohsiung,254116369488127
0.013103,Yunlin,254116369488127
0.057143,Kaohsiung,222787126198504
0.142857,Taipei,222787126198504
0.142857,Tainan,222787126198504
0.171429,Taoyuan City,222787126198504
0.028571,Taichung,222787126198504
0.2,New Taipei City,222787126198504
0.028571,Miaoli,222787126198504
0.028571,Pingtung,222787126198504
0.028571,Taitung,222787126198504
0.028571,Yilan,222787126198504
0.057143,Yunlin,222787126198504
0.028571,Keelung City,222787126198504
0.057143,Hsinchu City,222787126198504
0.1,Kaohsiung,241975374241915
0.4,Taipei,241975374241915
0.1,Tainan,241975374241915
0.2,New Taipei City,241975374241915
0.1,Pingtung,241975374241915
0.1,Hsinchu City,241975374241915
0.5,Tainan,248713676743166
0.5,New Taipei City,248713676743166
0.012552,Unknown,283615486442643
2.62e-4,Lienchiang,283615486442643
0.012029,Keelung City,283615486442643
0.013991,Yunlin,283615486442643
0.011899,Yilan,283615486442643
0.006668,Taitung,283615486442643
0.018959,Pingtung,283615486442643
0.003007,Penghu,283615486442643
0.012422,Nantou,283615486442643
0.008107,Miaoli,283615486442643
0.0017,Kinmen,283615486442643
0.091135,Kaohsiung,283615486442643
0.012291,Hualien,283615486442643
0.007322,Hsinchu,283615486442643
0.001831,Chiayi,283615486442643
0.019351,Changhua,283615486442643
0.165533,New Taipei City,283615486442643
0.123823,Taichung,283615486442643
0.106041,Taoyuan City,283615486442643
0.075968,Tainan,283615486442643
0.251046,Taipei,283615486442643
0.044064,Hsinchu City,283615486442643
0.002035,Kinmen,420712415654073
0.015514,Hualien,420712415654073
0.039081,Hsinchu City,420712415654073
0.013479,Keelung City,420712415654073
0.014073,Yunlin,420712415654073
0.016022,Yilan,420712415654073
0.008647,Taitung,420712415654073
0.022041,Pingtung,420712415654073
0.002289,Penghu,420712415654073
0.008817,Miaoli,420712415654073
0.008054,Hsinchu,420712415654073
8.5e-5,Lienchiang,420712415654073
0.002204,Chiayi,420712415654073
0.017718,Changhua,420712415654073
0.168701,New Taipei City,420712415654073
0.115632,Taichung,420712415654073
