percentage,age,gender,adlib_id
0.001618,35-44,unknown,328700258435929
7.19e-4,25-34,unknown,328700258435929
0.025245,35-44,female,328700258435929
0.099867,45-54,female,328700258435929
0.029345,18-24,female,328700258435929
0.168627,18-24,male,328700258435929
0.107743,25-34,male,328700258435929
0.139713,35-44,male,328700258435929
0.408063,45-54,male,328700258435929
0.015823,25-34,female,328700258435929
0.001906,45-54,unknown,328700258435929
0.001331,18-24,unknown,328700258435929
4.87e-4,65+,unknown,340587893809677
6.08e-4,45-54,unknown,340587893809677
0.288321,55-64,male,340587893809677
0.039173,45-54,female,340587893809677
0.100122,55-64,female,340587893809677
0.064842,35-44,male,340587893809677
0.158516,65+,male,340587893809677
0.006083,25-34,female,340587893809677
0.017883,25-34,male,340587893809677
0.222993,45-54,male,340587893809677
0.009611,35-44,female,340587893809677
0.090511,65+,female,340587893809677
7.3e-4,55-64,unknown,340587893809677
1.22e-4,35-44,unknown,340587893809677
9e-4,25-34,unknown,655839265066121
0.088169,35-44,female,655839265066121
0.704903,35-44,male,655839265066121
0.008997,25-34,female,655839265066121
0.071975,25-34,male,655839265066121
0.016644,45-54,female,655839265066121
0.105713,45-54,male,655839265066121
0.002699,35-44,unknown,655839265066121
4.7e-4,65+,unknown,3131204867008011
0.084567,55-64,female,3131204867008011
0.005403,18-24,female,3131204867008011
0.021610999999999998,25-34,male,3131204867008011
0.006342,25-34,female,3131204867008011
0.008457,35-44,female,3131204867008011
0.083627,35-44,male,3131204867008011
0.278365,55-64,male,3131204867008011
0.254639,45-54,male,3131204867008011
2.35e-4,18-24,unknown,3131204867008011
0.1393,65+,male,3131204867008011
0.065539,65+,female,3131204867008011
0.038525,45-54,female,3131204867008011
0.011745,18-24,male,3131204867008011
7.05e-4,45-54,unknown,3131204867008011
2.35e-4,55-64,unknown,3131204867008011
2.35e-4,25-34,unknown,3131204867008011
1.97e-4,35-44,unknown,420935832220492
1.97e-4,18-24,unknown,420935832220492
0.019307,25-34,female,420935832220492
0.009062,18-24,female,420935832220492
0.00788,45-54,female,420935832220492
0.408589,35-44,male,420935832220492
0.372537,25-34,male,420935832220492
0.020686,35-44,female,420935832220492
0.078408,45-54,male,420935832220492
0.083136,18-24,male,420935832220492
0.001299,35-44,female,3436477383080562
0.029221,18-24,female,3436477383080562
0.704545,18-24,male,3436477383080562
0.020779,35-44,male,3436477383080562
0.227273,25-34,male,3436477383080562
0.003896,18-24,unknown,3436477383080562
0.012338,25-34,female,3436477383080562
0.00064899999999999995,25-34,unknown,3436477383080562
0.007257,25-34,female,1619465598226796
0.001451,35-44,unknown,1619465598226796
0.002903,18-24,unknown,1619465598226796
0.024673,35-44,male,1619465598226796
0.046444,18-24,female,1619465598226796
0.268505,25-34,male,1619465598226796
0.648766,18-24,male,1619465598226796
0.001008,25-34,unknown,385156029150919
0.017137,35-44,male,385156029150919
0.03629,18-24,female,385156029150919
0.688508,18-24,male,385156029150919
0.25,25-34,male,385156029150919
0.006048,25-34,female,385156029150919
0.001008,18-24,unknown,385156029150919
0.027865,35-44,male,799284247566231
0.631363,18-24,male,799284247566231
0.273703,25-34,male,799284247566231
0.046441,18-24,female,799284247566231
0.012425,25-34,female,799284247566231
2.41e-4,35-44,unknown,799284247566231
0.001086,35-44,female,799284247566231
0.005308,18-24,unknown,799284247566231
0.001568,25-34,unknown,799284247566231
0.02649,35-44,male,1438633459659348
0.618874,18-24,male,1438633459659348
0.274834,25-34,male,1438633459659348
0.053311,18-24,female,1438633459659348
0.001656,35-44,female,1438633459659348
3.31e-4,35-44,unknown,1438633459659348
0.002318,25-34,unknown,1438633459659348
0.016225,25-34,female,1438633459659348
0.00596,18-24,unknown,1438633459659348
4.62e-4,35-44,unknown,1186444901755471
4.62e-4,25-34,unknown,1186444901755471
0.001848,35-44,female,1186444901755471
0.021247,25-34,female,1186444901755471
0.026328,35-44,male,1186444901755471
0.05127,18-24,female,1186444901755471
0.254042,25-34,male,1186444901755471
0.641109,18-24,male,1186444901755471
0.003233,18-24,unknown,1186444901755471
3.5e-5,25-34,unknown,340850460485406
0.005319,25-34,male,340850460485406
2.43e-4,35-44,unknown,340850460485406
0.036293,45-54,female,340850460485406
0.324376,55-64,male,340850460485406
0.008621,35-44,female,340850460485406
0.127512,65+,male,340850460485406
0.083571,65+,female,340850460485406
0.229542,45-54,male,340850460485406
0.11312,55-64,female,340850460485406
0.06897,35-44,male,340850460485406
0.001495,25-34,female,340850460485406
3.82e-4,45-54,unknown,340850460485406
2.09e-4,65+,unknown,340850460485406
3.13e-4,55-64,unknown,340850460485406
8.8e-5,35-44,unknown,353951599189455
0.164521,55-64,female,353951599189455
0.228663,55-64,male,353951599189455
0.089182,45-54,female,353951599189455
0.16796,35-44,male,353951599189455
0.337815,45-54,male,353951599189455
0.011109,35-44,female,353951599189455
3.53e-4,45-54,unknown,353951599189455
3.09e-4,55-64,unknown,353951599189455
0.008547,25-34,female,3348556115236645
0.025641,13-17,female,3348556115236645
0.128205,18-24,female,3348556115236645
0.213675,25-34,male,3348556115236645
0.102564,13-17,male,3348556115236645
0.521368,18-24,male,3348556115236645
0.008547,18-24,unknown,3606751359392327
0.102564,18-24,female,3606751359392327
0.162393,25-34,male,3606751359392327
0.034188,13-17,female,3606751359392327
0.025641,25-34,female,3606751359392327
0.213675,13-17,male,3606751359392327
0.452991,18-24,male,3606751359392327
0.018315,25-34,female,618576775491901
0.003663,18-24,unknown,618576775491901
0.087912,13-17,female,618576775491901
0.318681,13-17,male,618576775491901
0.380952,18-24,male,618576775491901
0.120879,25-34,male,618576775491901
0.069597,18-24,female,618576775491901
0.003774,35-44,unknown,1742076879284646
0.015094,13-17,female,1742076879284646
0.026415,25-34,female,1742076879284646
0.022642,35-44,male,1742076879284646
0.298113,25-34,male,1742076879284646
0.079245,18-24,female,1742076879284646
0.456604,18-24,male,1742076879284646
0.003774,13-17,unknown,1742076879284646
0.086792,13-17,male,1742076879284646
0.007547,18-24,unknown,1742076879284646
0.012048,13-17,female,814973549244132
0.012048,13-17,unknown,814973549244132
0.036145,18-24,female,814973549244132
0.03012,25-34,female,814973549244132
0.174699,13-17,male,814973549244132
0.216867,25-34,male,814973549244132
0.512048,18-24,male,814973549244132
0.006024,25-34,unknown,814973549244132
0.03252,18-24,female,1228743317505402
0.146341,13-17,male,1228743317505402
0.01626,13-17,female,1228743317505402
0.211382,25-34,male,1228743317505402
0.593496,18-24,male,1228743317505402
6.78e-4,45-54,unknown,760080944833532
0.017074,18-24,male,760080944833532
2.26e-4,35-44,unknown,760080944833532
0.006219,25-34,female,760080944833532
0.014134,35-44,female,760080944833532
0.075192,35-44,male,760080944833532
0.039575,45-54,female,760080944833532
0.024536,25-34,male,760080944833532
0.004749,18-24,female,760080944833532
5.65e-4,55-64,unknown,760080944833532
0.094867,55-64,female,760080944833532
0.222071,45-54,male,760080944833532
0.142017,65+,male,760080944833532
0.088535,65+,female,760080944833532
0.268996,55-64,male,760080944833532
4.52e-4,65+,unknown,760080944833532
1.13e-4,18-24,unknown,760080944833532
0.380401,55-64,male,752540935308080
0.19579,45-54,male,752540935308080
0.207171,65+,male,752540935308080
0.059925,65+,female,752540935308080
0.020244,25-34,male,752540935308080
0.06345,55-64,female,752540935308080
0.040387,35-44,male,752540935308080
0.012992,45-54,female,752540935308080
0.014805,18-24,male,752540935308080
0.001914,18-24,female,752540935308080
3.02e-4,65+,unknown,752540935308080
0.00141,25-34,female,752540935308080
0.001007,35-44,female,752540935308080
1.01e-4,35-44,unknown,752540935308080
1.01e-4,45-54,unknown,752540935308080
0.019895,35-44,female,345727796843618
0.050614,25-34,male,345727796843618
0.050614,55-64,female,345727796843618
0.258046,55-64,male,345727796843618
0.38385,45-54,male,345727796843618
0.187537,35-44,male,345727796843618
0.043885,45-54,female,345727796843618
0.005559,25-34,female,345727796843618
1.65e-4,65+,unknown,783552019076937
0.034061,45-54,female,783552019076937
0.060351,65+,female,783552019076937
0.004795,25-34,female,783552019076937
0.021825,25-34,male,783552019076937
0.133267,65+,male,783552019076937
0.005291,18-24,female,783552019076937
0.268849,55-64,male,783552019076937
0.069775,55-64,female,783552019076937
1.65e-4,18-24,unknown,783552019076937
0.097388,35-44,male,783552019076937
0.277282,45-54,male,783552019076937
0.013228,18-24,male,783552019076937
3.31e-4,55-64,unknown,783552019076937
9.92e-4,45-54,unknown,783552019076937
1.65e-4,35-44,unknown,783552019076937
0.012070000000000001,35-44,female,783552019076937
4.45e-4,25-34,female,610119222991230
2.47e-4,35-44,unknown,610119222991230
0.028018,45-54,female,610119222991230
0.00588,35-44,female,610119222991230
0.521273,55-64,male,610119222991230
0.228937,45-54,male,610119222991230
0.149627,55-64,female,610119222991230
0.062213,35-44,male,610119222991230
0.001927,25-34,male,610119222991230
6.92e-4,55-64,unknown,610119222991230
7.41e-4,45-54,unknown,610119222991230
1.17e-4,25-34,unknown,337619377385255
0.110451,55-64,female,337619377385255
6.99e-4,45-54,unknown,337619377385255
0.003845,18-24,female,337619377385255
0.013282,35-44,female,337619377385255
0.076663,35-44,male,337619377385255
0.022836,25-34,male,337619377385255
0.08878,65+,female,337619377385255
0.128743,65+,male,337619377385255
4.66e-4,65+,unknown,337619377385255
0.045555,45-54,female,337619377385255
0.010952,18-24,male,337619377385255
0.266107,55-64,male,337619377385255
0.22463,45-54,male,337619377385255
3.5e-4,55-64,unknown,337619377385255
0.006175,25-34,female,337619377385255
1.17e-4,18-24,unknown,337619377385255
2.33e-4,35-44,unknown,337619377385255
8.51e-4,35-44,unknown,791506791607390
8.51e-4,45-54,unknown,791506791607390
0.185106,55-64,male,791506791607390
0.075319,45-54,female,791506791607390
0.133617,35-44,male,791506791607390
0.246809,45-54,male,791506791607390
0.088511,65+,male,791506791607390
0.037447,25-34,male,791506791607390
0.099149,55-64,female,791506791607390
0.031064,35-44,female,791506791607390
0.00383,18-24,female,791506791607390
0.065957,65+,female,791506791607390
0.022128,18-24,male,791506791607390
0.009362,25-34,female,791506791607390
2.84e-4,18-24,unknown,3240566556035937
0.057005,65+,female,3240566556035937
0.011912,35-44,female,3240566556035937
0.004821,25-34,female,3240566556035937
0.043392,45-54,female,3240566556035937
0.011628,18-24,male,3240566556035937
0.270845,55-64,male,3240566556035937
0.265457,45-54,male,3240566556035937
0.128474,65+,male,3240566556035937
0.078276,55-64,female,3240566556035937
0.100397,35-44,male,3240566556035937
0.021554,25-34,male,3240566556035937
0.004254,18-24,female,3240566556035937
8.51e-4,45-54,unknown,3240566556035937
8.51e-4,55-64,unknown,3240566556035937
0.214286,25-34,male,314061883024382
0.222527,45-54,male,314061883024382
0.340659,35-44,male,314061883024382
0.071429,25-34,female,314061883024382
0.06044,45-54,female,314061883024382
0.090659,35-44,female,314061883024382
0.356354,35-44,male,644340099809841
0.116022,45-54,male,644340099809841
0.052486,25-34,female,644340099809841
0.041436,35-44,female,644340099809841
0.403315,25-34,male,644340099809841
0.030387,45-54,female,644340099809841
2.19e-4,45-54,unknown,787878405280744
0.170236,45-54,male,787878405280744
0.030813,35-44,female,787878405280744
0.048295,45-54,female,787878405280744
0.124126,65+,male,787878405280744
0.116477,35-44,male,787878405280744
0.046766,25-34,male,787878405280744
0.195149,55-64,male,787878405280744
0.085009,55-64,female,787878405280744
4.37e-4,25-34,unknown,787878405280744
0.088287,65+,female,787878405280744
0.016827,25-34,female,787878405280744
0.057037,18-24,male,787878405280744
0.018794,18-24,female,787878405280744
4.37e-4,65+,unknown,787878405280744
6.56e-4,18-24,unknown,787878405280744
4.37e-4,35-44,unknown,787878405280744
0.057143,65+,male,3248514208550002
0.128571,55-64,male,3248514208550002
0.057143,55-64,female,3248514208550002
0.142857,25-34,female,3248514208550002
0.128571,18-24,male,3248514208550002
0.071429,45-54,female,3248514208550002
0.1,35-44,male,3248514208550002
0.057143,35-44,female,3248514208550002
0.157143,45-54,male,3248514208550002
0.028571,65+,female,3248514208550002
0.014286,18-24,female,3248514208550002
0.057143,25-34,male,3248514208550002
1.79e-4,35-44,unknown,325820822066828
0.175598,55-64,male,325820822066828
3.57e-4,65+,unknown,325820822066828
3.57e-4,55-64,unknown,325820822066828
0.051090000000000003,45-54,female,325820822066828
0.117899,55-64,female,325820822066828
0.080029,65+,male,325820822066828
0.051447,65+,female,325820822066828
0.193105,45-54,male,325820822066828
3.57e-4,45-54,unknown,325820822066828
0.141479,35-44,male,325820822066828
0.017506,18-24,female,325820822066828
0.025545000000000002,35-44,female,325820822066828
0.072883,25-34,male,325820822066828
0.061272,18-24,male,325820822066828
0.010718,25-34,female,325820822066828
1.79e-4,25-34,unknown,325820822066828
2.3e-4,65+,unknown,741099673123072
0.214343,55-64,male,741099673123072
6.9e-4,45-54,unknown,741099673123072
0.005517,18-24,female,741099673123072
0.082749,25-34,male,741099673123072
0.238593,45-54,male,741099673123072
0.15435,35-44,male,741099673123072
0.024595,45-54,female,741099673123072
0.035973,65+,female,741099673123072
3.45e-4,18-24,unknown,741099673123072
0.123664,65+,male,741099673123072
0.011838,35-44,female,741099673123072
0.059763,18-24,male,741099673123072
0.038501,55-64,female,741099673123072
0.007011,25-34,female,741099673123072
8.05e-4,35-44,unknown,741099673123072
5.75e-4,25-34,unknown,741099673123072
4.6e-4,55-64,unknown,741099673123072
8.13e-4,35-44,unknown,1069545160229335
0.014178,35-44,female,1069545160229335
5.81e-4,65+,unknown,1069545160229335
2.32e-4,25-34,unknown,1069545160229335
3.49e-4,18-24,unknown,1069545160229335
6.97e-4,45-54,unknown,1069545160229335
0.047995,55-64,female,1069545160229335
0.132597,65+,male,1069545160229335
0.006275,18-24,female,1069545160229335
0.247647,45-54,male,1069545160229335
0.047763,65+,female,1069545160229335
0.234515,55-64,male,1069545160229335
0.00767,25-34,female,1069545160229335
0.031493,45-54,female,1069545160229335
0.03835,18-24,male,1069545160229335
0.0552,25-34,male,1069545160229335
0.13283,35-44,male,1069545160229335
8.13e-4,55-64,unknown,1069545160229335
0.416667,55-64,male,1417570438633214
0.166667,45-54,male,1417570438633214
0.25,65+,male,1417570438633214
0.083333,55-64,female,1417570438633214
0.083333,35-44,male,1417570438633214
0.07327,65+,male,321319422312414
0.052917,45-54,female,321319422312414
0.012212,18-24,female,321319422312414
0.032564,35-44,female,321319422312414
0.066486,65+,female,321319422312414
0.014925,25-34,female,321319422312414
0.141113,35-44,male,321319422312414
0.109905,55-64,female,321319422312414
0.165536,55-64,male,321319422312414
0.037992,18-24,male,321319422312414
0.077341,25-34,male,321319422312414
0.215739,45-54,male,321319422312414
0.029539,65+,female,326156815389261
0.07759,55-64,female,326156815389261
0.033478,18-24,male,326156815389261
0.171721,35-44,male,326156815389261
0.051989,25-34,male,326156815389261
0.007089,18-24,female,326156815389261
0.018511,35-44,female,326156815389261
0.047263,45-54,female,326156815389261
0.202836,55-64,male,326156815389261
0.005514,25-34,female,326156815389261
0.068137,65+,male,326156815389261
0.28397,45-54,male,326156815389261
7.88e-4,55-64,unknown,326156815389261
3.94e-4,18-24,unknown,326156815389261
0.001182,35-44,unknown,326156815389261
0.001683,18-24,unknown,614929655812180
0.352552,18-24,male,614929655812180
0.262311,35-44,male,614929655812180
0.319994,25-34,male,614929655812180
0.025659,18-24,female,614929655812180
0.019321,25-34,female,614929655812180
0.015115,35-44,female,614929655812180
0.001907,35-44,unknown,614929655812180
0.001458,25-34,unknown,614929655812180
0.024727,35-44,female,1009735996146102
0.026182,25-34,male,1009735996146102
0.062545,45-54,female,1009735996146102
0.006545,25-34,female,1009735996146102
0.115636,35-44,male,1009735996146102
0.272,45-54,male,1009735996146102
0.213818,55-64,male,1009735996146102
0.107636,55-64,female,1009735996146102
0.092364,65+,male,1009735996146102
0.013091,18-24,male,1009735996146102
0.059636,65+,female,1009735996146102
0.001455,35-44,unknown,1009735996146102
7.27e-4,45-54,unknown,1009735996146102
0.003636,18-24,female,1009735996146102
0.003875,25-34,female,782796245809344
0.013385,35-44,female,782796245809344
0.018669,25-34,male,782796245809344
0.040155,45-54,female,782796245809344
0.091229,55-64,female,782796245809344
0.076788,35-44,male,782796245809344
0.137725,65+,male,782796245809344
0.255019,45-54,male,782796245809344
0.282142,55-64,male,782796245809344
0.061641,65+,female,782796245809344
0.012681,18-24,male,782796245809344
0.001057,45-54,unknown,782796245809344
0.005284,18-24,female,782796245809344
3.52e-4,18-24,unknown,782796245809344
0.00101,55-64,unknown,765938194267828
0.060606,65+,female,765938194267828
0.088889,45-54,female,765938194267828
0.270707,45-54,male,765938194267828
0.194949,35-44,male,765938194267828
0.047475,35-44,female,765938194267828
0.089899,55-64,female,765938194267828
0.140404,55-64,male,765938194267828
0.10202,65+,male,765938194267828
0.00404,45-54,unknown,765938194267828
1.82e-4,25-34,unknown,337565921008589
1.82e-4,35-44,unknown,337565921008589
0.014567,25-34,female,337565921008589
0.048616,65+,female,337565921008589
0.053897,65+,male,337565921008589
0.078842,55-64,female,337565921008589
0.02713,35-44,female,337565921008589
0.063729,18-24,male,337565921008589
0.215222,35-44,male,337565921008589
0.132921,55-64,male,337565921008589
0.00874,18-24,female,337565921008589
0.134741,25-34,male,337565921008589
0.040605,45-54,female,337565921008589
0.180262,45-54,male,337565921008589
1.82e-4,18-24,unknown,337565921008589
1.82e-4,55-64,unknown,337565921008589
8.12e-4,55-64,unknown,337872500900169
0.007311,18-24,female,337872500900169
0.007311,25-34,female,337872500900169
0.026807,35-44,female,337872500900169
0.034931,65+,female,337872500900169
0.030869,45-54,female,337872500900169
0.063363,65+,male,337872500900169
0.060926,55-64,female,337872500900169
0.164907,55-64,male,337872500900169
0.24208,45-54,male,337872500900169
0.077173,25-34,male,337872500900169
0.057677,18-24,male,337872500900169
0.225833,35-44,male,337872500900169
0.005116,25-34,female,3994921093857700
0.012326,35-44,female,3994921093857700
0.004651,18-24,female,3994921093857700
0.073023,55-64,female,3994921093857700
0.329767,45-54,male,3994921093857700
0.035116,45-54,female,3994921093857700
0.026047,25-34,male,3994921093857700
0.376977,55-64,male,3994921093857700
0.116047,35-44,male,3994921093857700
0.01814,18-24,male,3994921093857700
0.001163,55-64,unknown,3994921093857700
0.001628,45-54,unknown,3994921093857700
1.58e-4,18-24,unknown,328515028392282
0.117893,35-44,male,328515028392282
0.062066,65+,female,328515028392282
0.041061,25-34,male,328515028392282
0.038377,45-54,female,328515028392282
0.261292,45-54,male,328515028392282
0.232707,55-64,male,328515028392282
0.075884,55-64,female,328515028392282
0.027164,18-24,male,328515028392282
1.58e-4,35-44,unknown,328515028392282
0.01374,35-44,female,328515028392282
0.114656,65+,male,328515028392282
0.005764,18-24,female,328515028392282
0.007502,25-34,female,328515028392282
8.69e-4,45-54,unknown,328515028392282
4.74e-4,55-64,unknown,328515028392282
2.37e-4,65+,unknown,328515028392282
1.41e-4,25-34,unknown,360256618338121
2.83e-4,35-44,unknown,360256618338121
0.023197,35-44,female,360256618338121
0.02645,18-24,male,360256618338121
0.0314,25-34,male,360256618338121
0.104809,35-44,male,360256618338121
0.067044,45-54,female,360256618338121
0.306365,45-54,male,360256618338121
0.300283,55-64,male,360256618338121
0.112447,55-64,female,360256618338121
0.012588,18-24,female,360256618338121
0.013154,25-34,female,360256618338121
0.001132,45-54,unknown,360256618338121
5.66e-4,55-64,unknown,360256618338121
1.41e-4,18-24,unknown,360256618338121
0.508896,35-44,male,350379032672426
0.211818,55-64,male,350379032672426
0.279286,45-54,male,350379032672426
4.07e-4,45-54,unknown,673414093260899
9.39e-4,35-44,unknown,673414093260899
0.051108,25-34,female,673414093260899
0.2058,25-34,male,673414093260899
0.094932,18-24,female,673414093260899
0.241391,18-24,male,673414093260899
0.001381,18-24,unknown,673414093260899
0.183431,35-44,male,673414093260899
0.040948,45-54,female,673414093260899
0.127198,45-54,male,673414093260899
0.051323,35-44,female,673414093260899
0.001142,25-34,unknown,673414093260899
4.22e-4,65+,unknown,1434028796807814
6.32e-4,55-64,unknown,1434028796807814
0.00527,25-34,female,1434028796807814
3.16e-4,35-44,unknown,1434028796807814
0.085793,65+,female,1434028796807814
0.041105,45-54,female,1434028796807814
0.009802,18-24,male,1434028796807814
0.003267,18-24,female,1434028796807814
0.022555,25-34,male,1434028796807814
0.01328,35-44,female,1434028796807814
0.097913,55-64,female,1434028796807814
0.082315,35-44,male,1434028796807814
0.135118,65+,male,1434028796807814
0.235772,45-54,male,1434028796807814
0.265599,55-64,male,1434028796807814
8.43e-4,45-54,unknown,1434028796807814
0.002513,25-34,unknown,722202878337099
2.45e-4,45-54,unknown,722202878337099
0.001533,35-44,unknown,722202878337099
0.003678,55-64,male,722202878337099
0.015203,35-44,female,722202878337099
0.302765,18-24,male,722202878337099
0.333538,25-34,male,722202878337099
0.209894,35-44,male,722202878337099
0.074297,45-54,male,722202878337099
0.027524,18-24,female,722202878337099
0.016858,25-34,female,722202878337099
0.009624,45-54,female,722202878337099
7.36e-4,55-64,female,722202878337099
0.001594,18-24,unknown,722202878337099
0.001314,25-34,unknown,676705356276919
0.03369,25-34,female,676705356276919
0.032376,18-24,female,676705356276919
0.348964,35-44,male,676705356276919
0.30046,25-34,male,676705356276919
0.23762,18-24,male,676705356276919
0.041754,35-44,female,676705356276919
0.002688,35-44,unknown,676705356276919
0.001135,18-24,unknown,676705356276919
6.1e-5,35-44,unknown,952466058599862
1.83e-4,45-54,unknown,952466058599862
2.45e-4,55-64,unknown,952466058599862
0.00104,25-34,female,952466058599862
0.004341,35-44,female,952466058599862
0.002201,18-24,female,952466058599862
0.017182,18-24,male,952466058599862
0.021157,45-54,female,952466058599862
0.012107,25-34,male,952466058599862
0.060046,65+,female,952466058599862
0.053137,35-44,male,952466058599862
0.214137,45-54,male,952466058599862
0.177632,65+,male,952466058599862
0.086095,55-64,female,952466058599862
0.35019,55-64,male,952466058599862
2.45e-4,65+,unknown,952466058599862
4.5e-4,45-54,unknown,340095390465503
0.021123,35-44,female,340095390465503
0.055228,45-54,female,340095390465503
0.209695,55-64,male,340095390465503
0.066859,55-64,female,340095390465503
0.36086,45-54,male,340095390465503
0.285221,35-44,male,340095390465503
4.5e-4,35-44,unknown,340095390465503
1.13e-4,55-64,unknown,340095390465503
0.001157,35-44,unknown,362690971423071
0.062948,35-44,female,362690971423071
0.125878,55-64,female,362690971423071
0.201689,55-64,male,362690971423071
0.21866,35-44,male,362690971423071
0.281832,45-54,male,362690971423071
0.106921,45-54,female,362690971423071
6.22e-4,45-54,unknown,362690971423071
2.94e-4,55-64,unknown,362690971423071
0.001324,45-54,unknown,600581263956634
0.002427,35-44,unknown,600581263956634
0.068012,25-34,female,600581263956634
0.162497,25-34,male,600581263956634
0.081447,35-44,female,600581263956634
0.240679,35-44,male,600581263956634
0.228767,45-54,male,600581263956634
0.099779,18-24,male,600581263956634
0.068939,45-54,female,600581263956634
0.04293,18-24,female,600581263956634
0.001412,18-24,unknown,600581263956634
0.001787,25-34,unknown,600581263956634
0.117647,55-64,female,338483110670141
0.392157,55-64,male,338483110670141
0.45098,45-54,male,338483110670141
0.039216,35-44,male,338483110670141
0.015152,35-44,male,686561401948082
0.121212,55-64,female,686561401948082
0.575758,55-64,male,686561401948082
0.272727,45-54,male,686561401948082
0.015152,45-54,female,686561401948082
2.66e-4,35-44,unknown,598082514214223
0.005055,35-44,female,598082514214223
0.02075,35-44,male,598082514214223
0.075552,25-34,female,598082514214223
0.194201,25-34,male,598082514214223
0.20564,18-24,female,598082514214223
0.486832,18-24,male,598082514214223
0.004789,25-34,unknown,598082514214223
0.006917,18-24,unknown,598082514214223
0.001109,25-34,unknown,637659786884037
0.001706,18-24,unknown,637659786884037
0.00192,35-44,unknown,637659786884037
0.040058,35-44,female,637659786884037
0.333049,35-44,male,637659786884037
0.303613,25-34,male,637659786884037
0.233992,18-24,male,637659786884037
0.03993,25-34,female,637659786884037
0.044623,18-24,female,637659786884037
0.003987,35-44,unknown,765198520946925
0.005506,25-34,unknown,765198520946925
0.118284,25-34,female,765198520946925
0.09626,18-24,female,765198520946925
0.21872,18-24,male,765198520946925
0.30074,25-34,male,765198520946925
0.179419,35-44,male,765198520946925
0.073097,35-44,female,765198520946925
0.003987,18-24,unknown,765198520946925
0.020088,35-44,female,243290750179565
0.126628,55-64,female,243290750179565
0.07089,45-54,female,243290750179565
0.130193,35-44,male,243290750179565
0.310435,55-64,male,243290750179565
0.339915,45-54,male,243290750179565
4.11e-4,35-44,unknown,243290750179565
0.001097,45-54,unknown,243290750179565
3.43e-4,55-64,unknown,243290750179565
0.001251,45-54,unknown,1216092958783408
0.025862,35-44,female,1216092958783408
0.072998,45-54,female,1216092958783408
0.319105,45-54,male,1216092958783408
0.212875,35-44,male,1216092958783408
0.267798,55-64,male,1216092958783408
0.098721,55-64,female,1216092958783408
0.001112,35-44,unknown,1216092958783408
2.78e-4,55-64,unknown,1216092958783408
1.91e-4,35-44,unknown,2672948819633580
6.69e-4,45-54,unknown,2672948819633580
3.82e-4,55-64,unknown,2672948819633580
0.044068,45-54,female,2672948819633580
0.365548,45-54,male,2672948819633580
0.082592,55-64,female,2672948819633580
0.191282,35-44,male,2672948819633580
0.012809,35-44,female,2672948819633580
0.302457,55-64,male,2672948819633580
5.97e-4,45-54,unknown,349235519538630
3.98e-4,35-44,unknown,349235519538630
0.370562,45-54,male,349235519538630
0.348185,55-64,male,349235519538630
0.103531,35-44,male,349235519538630
0.11457,55-64,female,349235519538630
0.053705,45-54,female,349235519538630
0.008056,35-44,female,349235519538630
3.98e-4,55-64,unknown,349235519538630
0.110973,55-64,female,3571238932907964
0.172693,55-64,male,3571238932907964
0.064214,25-34,male,3571238932907964
0.124065,35-44,male,3571238932907964
0.035536,18-24,female,3571238932907964
0.044264,18-24,male,3571238932907964
0.109726,45-54,female,3571238932907964
0.005611,35-44,unknown,3571238932907964
0.044264,25-34,female,3571238932907964
0.100374,35-44,female,3571238932907964
0.181421,45-54,male,3571238932907964
0.00187,18-24,unknown,3571238932907964
0.00187,25-34,unknown,3571238932907964
0.002494,45-54,unknown,3571238932907964
6.23e-4,55-64,unknown,3571238932907964
6.08e-4,18-24,unknown,2350473051927906
0.014542,35-44,female,2350473051927906
0.225761,25-34,male,2350473051927906
0.218322,35-44,male,2350473051927906
0.267328,45-54,male,2350473051927906
0.024875,45-54,female,2350473051927906
0.019472,18-24,female,2350473051927906
0.01479,25-34,female,2350473051927906
0.212694,18-24,male,2350473051927906
4.28e-4,45-54,unknown,2350473051927906
5.97e-4,35-44,unknown,2350473051927906
5.85e-4,25-34,unknown,2350473051927906
1.72e-4,18-24,unknown,3146890682033053
5.17e-4,35-44,unknown,3146890682033053
5.17e-4,55-64,unknown,3146890682033053
0.004994,18-24,female,3146890682033053
0.014982,18-24,male,3146890682033053
0.038402,45-54,female,3146890682033053
0.020493,25-34,male,3146890682033053
0.14207,65+,male,3146890682033053
0.096263,35-44,male,3146890682033053
0.063372,65+,female,3146890682033053
0.078354,55-64,female,3146890682033053
0.244877,45-54,male,3146890682033053
0.277252,55-64,male,3146890682033053
0.004822,25-34,female,3146890682033053
0.01171,35-44,female,3146890682033053
0.001205,45-54,unknown,3146890682033053
0.284212,45-54,male,780361532710334
0.201382,55-64,male,780361532710334
0.083125,65+,male,780361532710334
0.431281,35-44,male,780361532710334
0.083333,35-44,male,352311109266311
0.416667,18-24,male,352311109266311
0.333333,25-34,male,352311109266311
0.083333,35-44,female,352311109266311
0.041667,18-24,female,352311109266311
0.041667,45-54,male,352311109266311
0.001117,45-54,unknown,785640312266691
0.001701,18-24,unknown,785640312266691
0.352954,45-54,male,785640312266691
0.05163,45-54,female,785640312266691
0.135481,35-44,male,785640312266691
0.239273,18-24,male,785640312266691
0.016855,35-44,female,785640312266691
0.143723,25-34,male,785640312266691
6.91e-4,25-34,unknown,785640312266691
0.038975,18-24,female,785640312266691
0.01659,25-34,female,785640312266691
